vehicle_id,model_id,location_id,engine_id,title,year,used_or_new,vehicle_type,doors,seats,colour_ext_int,kilometres,price
N5697O7963T,D6517K3039J,U1871S3987L,Z1187M3607J,2018 Holden Trax LS,2018,USED,Front, 4 Doors, 5 Seats,Blue / -,81456,21990
A7183R3460P,O9056Y9214K,U4416I3229G,W1601I4605D,2023 Hyundai I30 N Line D-CT Premium,2023,NEW,Front,,,Silver / -,9,0
V8308K2748M,R3001T6890R,R3134G7716I,G3594B2367O,2023 Volvo Xc 40 Plus B4,2023,NEW,Front,,,Red / Charcoal Leather,12,62970
I8742P1541P,Q9020S6222W,U4699V5254Y,M4562Y6156P,2023 Mazda BT-50 XT (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,Grey / Black Cloth,12,60150
H2161Q5905D,L2948F7433T,H6780N1075C,M2640M9562N,2023 LDV G10 Lift Door,2023,NEW,Rear, 4 Doors, 2 Seats,White / Black Trim,11,0
G4972J3763Z,D3238L7666D,F2876A5621E,R7954Z7987X,2022 Audi Q3 35 Tfsi,2022,DEMO,Front, 4 Doors, 5 Seats,Blue / Black,2200,54990
S1891S9954Z,K6267N8517Z,L9818B5131C,N2946Y2703B,2023 Audi Q5 45 Tfsi Quattro Mhev,2023,DEMO,AWD, 4 Doors, 5 Seats,Grey / Black,1194,88980
L6008O1970G,F9946Q7467H,B7320Q6348B,O8806R6357H,2016 Honda Civic VTI-LX,2016,USED,Front, 4 Doors, 5 Seats,Black / Black,101515,23990
X8931F7024D,Y6249Q8613T,V1695K9910G,C6689N6808R,2022 Renault Captur R.s. Line,2022,DEMO,Front, 4 Doors, 4 Seats,Grey / Black Fabric W/ Red,850,44550
Q9954Y4887G,M7024A5755L,A9596R2707U,P2136T3885Y,2023 Chery Omoda5 Bold,2023,NEW,Front, 4 Doors, 5 Seats,Silver / Black,0,37690
G6943J1331L,Z1915V9574I,D3525J4397W,S2371C3371C,2023 Hyundai I30 N Line D-CT,2023,NEW,Front,,,White / Black,14,36361
Y6139J1953M,W9668X8237R,H4324P3270I,Y8263Z3272J,2023 Hyundai I30 N Premium With Sunroof,2023,NEW,Front, 4 Doors, 5 Seats,Red / Black,14,57265
Q1555R5706M,P7621D2620K,A3264T3121C,E1853B5524M,2020 Hyundai Venue Active,2020,USED,Front, 4 Doors, 5 Seats,Grey / Black,33629,25990
A8190E2081W,E4004B5968N,H4636T9873S,M4480V6757Y,2022 Audi Q3 35 Tfsi,2022,DEMO,Front, 4 Doors, 5 Seats,Black / Black,2314,59990
L4153S3350Y,C6584J3448Y,A4931O5423C,L3586I2511Z,2018 Hyundai Tucson Active (fwd),2018,USED,Front, 4 Doors, 5 Seats,White / Black,147444,21990
S9371F1090T,P3757K5796O,N2117U6478Q,L3418D3406G,2005 Volkswagen Golf 2.0 FSI Comfortline,2005,USED,Front, 5 Doors, 5 Seats,Grey / Grey,126110,8888
W6954X4609C,T9496N7026T,B9704C9692M,E4581B1046X,2019 Hyundai Kona GO (fwd),2019,USED,Front, 4 Doors, 5 Seats,White / -,70196,25866
K5771B1520F,N8572M1244O,L8224V4846E,G8128I4100F,2012 Subaru Forester X Limited Edition,2012,USED,AWD, 4 Doors, 5 Seats,White / -,72139,20990
V5845D2998N,D5549K5167M,D8756D7944F,A1190N9827H,2023 Renault Koleos Intens (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,White / Black Nappa Leather,7,50880
Y9303C5216J,Y6976K5055R,X4171J3898G,Y5130M1916S,2023 Audi Q5 35 TDI Mhev,2023,DEMO,Front, 4 Doors, 5 Seats,Black / Black,1123,78990
M1584B4109A,Z7596Z3107Y,N2819E8732U,G4244H4111K,2019 Mitsubishi ASX ES (2WD),2019,USED,Front, 4 Doors, 5 Seats,Blue / Black & Grey Cloth,41235,29990
W5799E3370E,B7958Q9699V,F2657D5738S,Q1947O5075P,2017 Kia Carnival Platinum,2017,USED,Front, 4 Doors, 8 Seats,Black / Cream Leather,55840,48999
D4788M3436G,K4150Z4106X,Z9246H2106G,R6796J2214F,2022 Mazda BT-50 XS,2022,DEMO,Other,,,Silver / Black Cloth,6028,49059
C9782G9145H,V5181E6337Y,L3495W8886Y,X4416M8688F,2023 Skoda Kamiq Signature 110TSI,2023,NEW,Front, 4 Doors, 5 Seats,White / Black Leather/Suede,13,43490
O3356R2060F,S7203C6549H,S9864B6664X,G7344X4699P,2012 Nissan Dualis TI-L (4X2),2012,USED,Front, 4 Doors, 5 Seats,White / Black,86454,19990
V9000I1197F,A3819T6331K,W9471T8552Z,U1297A4930P,2019 Holden Acadia LTZ (2WD),2019,USED,Front, 4 Doors, 7 Seats,Red / Black,63730,30990
D5366Y7612D,D4450W9940J,C7863K2677E,F5705S1418L,2023 Mitsubishi Outlander LS 7 Seat (2WD),2023,NEW,Front, 4 Doors, 7 Seats,Silver / -,0,0
R4433E2998W,I5654A2949H,T6205Q9093I,B2750Z4032W,2023 Volvo Xc 40 Ultimate B5 AWD Dark,2023,NEW,Other,,,Black / Leather Blond,17,75837
J4513W5955C,M3428U5482U,B1225C1171C,K4950S6371L,2013 Toyota Corolla Ascent Sport,2013,USED,Front, 5 Doors, 5 Seats,- / -,117210,15990
O7953Q9419W,R2160X1783D,J8105T9696W,I7626Z2151X,2023 Volvo Xc 40 Ultimate B4 AWD Bright,2023,NEW,Other,,,Black / Leather Blond,15,70951
S9015J2668I,J4738L1213P,M9397A3480M,Q1522X8839Z,2022 Volkswagen Tiguan 147TDI R-Line,2022,NEW,AWD, 4 Doors, 5 Seats,Black / Black,14,65774
N6136H5919S,C9998C5472U,C1785I2623O,O3886K2443L,2016 Subaru Levorg 2.0GT-S,2016,USED,AWD, 4 Doors, 5 Seats,Grey / Black,115315,28990
O7544U9816I,Y9791G2584U,B5024E7939A,J3949J1110A,2022 Ford Ranger XL 2.0 (4X4),2022,USED,4WD, 4 Doors, 5 Seats,Grey / -,3027,54990
L7340O1088V,I4240H6767R,M2805C1462Q,L1566X2863K,2023 Hyundai Tucson Highlander N Line (awd),2023,NEW,AWD, 4 Doors, 5 Seats,White / -,0,0
K2765A3879H,P9938G8867S,P4751Q2643J,W4447W2867J,2018 Hyundai Santa FE Highlander Crdi Satin AWD,2018,USED,AWD, 4 Doors, 7 Seats,Blue / Black,74211,44888
B2388D3573I,C1741B1210B,E1778O6379Q,D3423W4818F,2018 Mitsubishi Fuso CANTER 616,2018,USED,Other,,,White / -,44989,67990
D1880O7946I,O3975A5952A,R7319L4634Q,J9924H1010I,2023 Hyundai Tucson N Line (fwd),2023,NEW,Front, 4 Doors, 5 Seats,White / -,0,0
V7768V5189J,T1919J6421R,T9258E7612L,I1942O1321J,2022 Mazda CX-8 Asaki LE,2022,NEW,Other,,,Grey / Chroma Brown Leather,21,68029
Z7020C2182A,R6562G5760R,Y9611T7018H,H4725I8695R,2007 Audi Q7 3.0 TDI Quattro,2007,USED,AWD, 4 Doors, 5 Seats,Blue / Black,227358,12990
I8451N9099S,A3557J4883M,X3410H4036I,T3440B9316X,2021 GWM Haval Jolion Premium,2021,DEMO,Front, 4 Doors, 5 Seats,White / -,11,0
U9268U2642K,P2860C6824Z,U4781T8740S,B4986A9008K,2023 Suzuki Swift GL Navi,2023,NEW,Front, 5 Doors, 5 Seats,Red / -,7,0
X3786U7035M,D9368X7295H,I1226H4406K,Y9230U6701U,2023 Mazda CX-8 G25 Touring,2023,NEW,Other,,,Red / Black Leather,4,53950
U4979A3792T,W2227W1699Y,Y2143C9628V,E2637X9643L,2022 Mazda BT-50 XT,2022,DEMO,Other,,,Silver / Black Cloth,9,52149
V8730K9152B,R6338L6242C,A1046U8919O,C6250J2273V,2022 Volkswagen Arteon 206TSI R-Line (restr Features),2022,NEW,AWD, 5 Doors, 5 Seats,Black / Black,26,80858
K8200R6761M,E5547T7684R,C1310T5902L,C9522M5639H,2017 Toyota Prius Plug-in Hybrid,2017,USED,Other,,,White / Grey,101615,32990
X6078Z1085O,T5018I2818Q,D2024J9947S,J7428Z6235H,2023 Volkswagen Tiguan Allspace 162TSI Monochrome,2023,NEW,AWD, 4 Doors, 7 Seats,Black / Grey & Black,33,61166
A6512U6779X,Q8220N5782P,K7006I3637E,P4736M8839S,2022 Peugeot 5008 GT Sport,2022,DEMO,Other,,,White / Nappa Leather,10,64990
L8593U8644Q,B5610B7296G,O2183J2411Z,N8792C6294E,2022 Nissan Navara SL (4X2),2022,NEW,Front, 4 Doors, 5 Seats,White / Grey,1,43880
H6696F2155C,A9354Z9259G,C1727G8168S,Q9278G7284F,2023 Volkswagen Tiguan Allspace 162TSI Monochrome,2023,NEW,AWD, 4 Doors, 7 Seats,Grey / Grey & Black,20,61166
O5708M4347W,P8122S3350P,X7385Q9795R,C4527E3890T,2019 Volkswagen Tiguan 162 TSI Highline,2019,USED,AWD, 4 Doors, 5 Seats,Silver / Leather,43569,47300
L8000V8552I,A3580U5087E,U2285S5323H,O5666U4027F,2022 Volvo XC60 Plus B5 Mhev,2022,NEW,AWD, 4 Doors, 5 Seats,Silver / Leather Charcoal/Charcoal/Blond Headlining,13,86681
A3968L9957J,F7299Q6626N,W8150D4905W,B3733T3312V,2014 Honda Fit Hybrid,2014,USED,Other,,,Black / Black,75723,17990
G1281R6122J,C2792W5595F,U6266F4546J,A5504U7817U,2002 Nissan Elgrand Highwaystar,2002,USED,Other,,,White / Grey,102032,15690
N2240M9954N,T6518I7158P,X1861H2394Q,V4058B2393J,2022 Mazda CX-8 GT,2022,DEMO,Other,,,Black / Burgundy Leather,4,63019
P8755J3998K,T7599A3136S,Y3991E3986H,I1321V6971K,2009 Toyota Estima G,2009,USED,Other,,,White / Grey,140706,21990
C3525E2668O,L1512C5180A,E6728R4080J,Q6505I1183X,2005 Holden Astra CDX,2005,USED,Front, 4 Doors, 5 Seats,Blue / -,172111,7990
I3438E7631F,I1178A9646N,Y2753M5779G,B9420S2991D,2023 Hyundai Tucson Elite (awd),2023,DEMO,AWD, 4 Doors, 5 Seats,White / -,15,0
J3329Q3459H,U2435G3453P,X6579L7675G,M2788H6316X,2022 Volkswagen Touareg 210TDI Elegance,2022,NEW,AWD, 4 Doors, 5 Seats,- / Soul Black,11,123888
M3519J7128Y,P4681N3751L,H1314M5411J,O8435J4037L,2010 Mitsubishi Lancer Activ Sportback,2010,USED,Front, 5 Doors, 5 Seats,Red / Black & Grey Cloth,197451,8490
Q4264J4962L,S8353Y5579U,J5135E1673I,G1594E6762I,2021 Aston Martin DBX,2021,DEMO,AWD, 5 Doors, 5 Seats,Grey / Obsidian Black,13117,369000
J5841P2124C,J9537I5340F,E8500O3298W,F3721N7979Y,2022 Mazda CX-9 GT SP,2022,NEW,Other,,,Grey / Burgundy Leather,2,70676
V4167R5816O,X4744A5621P,J2710I2677V,R5287R2906N,2018 Honda CR-V VTI-S (2WD),2018,USED,Front, 4 Doors, 5 Seats,Green / Black,137199,25990
G9958O3909Z,K9935O8428N,Z9017Q3363Q,G7181A1825J,2022 Volvo XC60 Ultimate B6 Dark Mhev,2022,DEMO,AWD, 4 Doors, 5 Seats,Black / Nappa Charcoal,10452,89990
D3482S7867O,Q9140K3221L,E2732T2248J,P3163I6186Q,2022 Volkswagen T-Cross 85Tfsi Style,2022,DEMO,Front, 4 Doors, 5 Seats,Silver / Black & Brown Cloth,14,38874
K4522O6740W,U3768O9755X,N3817G8623O,L6681L8392Y,2019 Toyota RAV4 GX (2WD),2019,USED,Front, 5 Doors, 5 Seats,Red / -,27600,38970
I5345T3000M,G4978T7904Z,V4345J6101D,B6647I3311P,2023 Hyundai Tucson Elite N Line (fwd),2023,NEW,Front, 4 Doors, 5 Seats,Red / Black,10,47744
M4773C4871W,T6545S6373M,L4025X5123X,J7784T1187M,2023 Mazda CX-8 G25 Touring,2023,NEW,Other,,,Grey / Black Leather,4,53950
J2763B9959L,I8647R5884A,G6210Z7370J,H6535O9412J,2012 Mitsubishi Lancer LX Sportback,2012,USED,Front, 5 Doors, 5 Seats,Silver / Grey,172330,10990
D2157K9319Q,L2966H5599S,L5569Y2460R,O8546N8796J,2009 Ford Falcon XR8,2009,USED,Rear,,,Black / Black,145239,29890
D3169Q8861E,C4229F4571L,H8522P4766C,I2896J5555Z,2012 Hyundai IX35 Highlander (awd),2012,USED,AWD, 4 Doors, 5 Seats,Black / Black,80084,18990
T4966Y1593E,L6517Q8619E,Z7021Q5833A,I5496I6845K,2022 Hyundai Kona Elite Electric STD Range,2022,USED,Front, 4 Doors, 5 Seats,White / -,4225,59360
N3080K1816K,O1007V8142D,S3888J3241Q,J3129W3098N,2004 Mitsubishi Pajero GLX,2004,USED,Other,,,White / Grey,421021,8899
C2778N3179J,N6844P7375D,H8876W8276K,O4165A9551G,2000 Mercedes-Benz S430,2000,USED,Rear, 4 Doors, 5 Seats,Silver / -,286200,7999
V9660F6448D,S5420R4409R,Q6495F4908Q,U6272P6948L,2023 Mitsubishi Triton GLS (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,Grey / -,9,0
J5762V5848W,S1568F3144I,I3442Z4851P,P6014A4178Y,2015 Mitsubishi Outlander LS (4X4),2015,USED,AWD, 4 Doors, 5 Seats,White / -,128028,23480
H1294P6065Y,A6448K9039C,O5220N2082N,Z9971E8761Q,2011 Nissan X-Trail ST (fwd),2011,USED,Front, 4 Doors, 5 Seats,Black / Black,144803,14888
S9946W9523P,M1968F4227I,F3653J7357B,S5483V7973H,2014 Audi RS Q3 2.5 Tfsi Quattro,2014,USED,AWD, 4 Doors, 5 Seats,White / Black,97357,40990
I1867K7180T,T1139P1787E,X4216C5249Y,B4206W9766G,2022 Mazda CX-8 GT,2022,NEW,Other,,,Black / Black Leather,3,63019
J2259C9229K,N9752Z7279J,Y4857U2883H,V2802N7915R,2013 Holden Calais V,2013,USED,Rear, 4 Doors, 5 Seats,Silver / Grey,146433,16490
T2581I9770D,E3350J6170N,D7468O3141P,T7446E7420Y,2023 Suzuki Ignis GLX,2023,NEW,Front, 4 Doors, 4 Seats,Red / -,9,0
I6815X6640Z,K9012C5648J,X7672M2226G,Y5305L8452P,2022 Skoda Kodiaq Style (4X4) 132TSI,2022,NEW,4WD, 4 Doors, 7 Seats,White / Black,12,55461
P2969Z6156I,F7620A8667A,B5893N3592F,P2451Y4011Q,2018 Mitsubishi Triton GLS (4X4),2018,USED,4WD, 4 Doors, 5 Seats,Black / 2018/11,90000,40888
A5792K8352X,K8208R2721Z,K4538P6126S,E8900K7531M,2013 Mitsubishi Triton GL,2013,USED,Rear, 2 Doors, 2 Seats,White / -,218420,12541
U1109M3567B,G4651D8803A,L1769N6468K,G9577A4352F,2022 Renault Captur R.s. Line,2022,NEW,Front, 4 Doors, 4 Seats,Grey / -,9,43990
Z2746P1240V,W4675Z3317L,E2140C1022S,H5078W9842G,2019 Renault Master,2019,USED,Other,,,White / -,134929,44990
I2013W4473Z,S4554U8923P,M3752W4930V,K1184Q7647K,2010 Holden Commodore SV6,2010,USED,Rear, 4 Doors, 5 Seats,Red / Black Leather,129187,18899
K2759Q5748M,R4949Q9723I,I7912W3542C,P8876A7607Z,2019 Kia RIO S,2019,USED,Front, 5 Doors, 5 Seats,Silver / Black,50588,21888
V3802K9978A,V7221U1483C,W9398W2397X,Z9745N6500B,2016 Ford Falcon,2016,USED,Rear, 4 Doors, 5 Seats,White / Grey Cloth,192433,15999
K9451A3921U,V8476W1056C,J8763R8223Z,K3350Y5726Q,2022 Renault Koleos Intens (4X2),2022,NEW,Front, 4 Doors, 5 Seats,Grey / -,8,48990
O5133B1817A,D5895C8322Z,W1548W1996B,E2210Y7465E,2019 Mercedes-Benz A180,2019,USED,Front, 4 Doors, 5 Seats,- / -,52900,46550
C4546U3415D,S4331T8196Q,U3399M7400K,M9964J4818O,2022 Jeep Gladiator Night Eagle (4X4),2022,NEW,4WD, 4 Doors, 5 Seats,Grey / Black Cloth,12,79990
H9917M9643Z,H8513U4846V,H8916N3129Z,S4253C6413P,2017 Volkswagen Golf R Grid Edition,2017,USED,AWD, 4 Doors, 5 Seats,Blue / 2018/02,61554,41950
Z8159B2396N,F9796U7490P,H3091T2020D,A9650I7438R,2023 Mitsubishi Triton GLS (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,White / -,10,0
R9435Y7996U,R9666Y8231G,B7508K6071H,Y1949Q5090D,2022 MG HS +EV Phev Excite,2022,NEW,Front, 5 Doors, 5 Seats,Black / Black,20,45990
C1600K5162H,T3304Q9358Q,F7491U2834O,I9955V3707Y,2023 Ssangyong Rexton Black Edition,2023,NEW,Other,,,White / Black,5,58585
H7003I4406S,D4143E1686S,P6726O8109E,Z8262X4436Z,2017 Mitsubishi Pajero Exceed,2017,USED,Other,,,White / Black,160346,35990
R6414V6232B,U2807O3591O,R6301C7628X,Q1771Q3325L,2010 Ford Falcon XR6 50TH Anniversary,2010,USED,Rear, 4 Doors, 5 Seats,Silver / Grey,191532,17990
O3712C6264F,L3432V9356V,O7758O2966N,K4893O6261I,2023 MG ZS EV Long Range,2023,NEW,Front, 4 Doors, 5 Seats,White / Black,7,54841
A9185S8916Y,T4091V6335S,J1172A8199I,B4131R6581F,2019 Ford Ranger XL 2.2 HI-Rider (4X2),2019,USED,Rear, 4 Doors, 5 Seats,White / Ebony Circuit Fabric,91057,34470
Q2945T3872T,L9142P2281N,B5513R5692Z,B8603G2425J,2022 Volkswagen T-Cross 85Tfsi Style,2022,NEW,Front, 4 Doors, 5 Seats,Grey / Black/Grey,12,39990
T4814C1373F,U9485K9801W,K8063B2959W,A5697E6574N,2023 Suzuki Vitara 2WD,2023,NEW,Front,,,Black / -,0,0
O3449H3340A,B6391N1942A,C1047X9817Z,E3874T9310D,2014 Honda CR-V VTI-L (4X4),2014,USED,4WD, 4 Doors, 5 Seats,Black / -,182785,18790
W9713O7277I,U8237F6483O,M1626A3243T,R9971R4736F,2023 Mazda BT-50 SP (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,White / Black & Driftwood Leather,7,73269
G5216H7244F,I5406P2560Q,G7688G8901J,D9649A5888E,2018 Subaru Outback 2.5I,2018,USED,AWD, 4 Doors, 5 Seats,Red / Black,81404,32990
N1715N7939Q,K6431T7695O,O6296C7361V,M7952O5525T,2022 Mitsubishi Express GLX SWB (multimedia/Navi),2022,DEMO,Front, 4 Doors, 3 Seats,White / -,10,50490
J2948G8634O,T1149E3032C,T4734H5576H,L4568G7046C,2023 Nissan Qashqai ST-L 2-Tone,2023,NEW,Front, 4 Doors, 5 Seats,Grey / Black,10,0
Q8239B2291I,Y9792I5119O,W1813S5044A,G1661J6246L,2014 Kia RIO S,2014,USED,Front, 3 Doors, 5 Seats,White / Grey,231137,10499
U9788W7962N,Y2829H2668K,S1133E6352J,R2353Q4778P,2016 Mercedes-Benz C250 D,2016,USED,Rear, 4 Doors, 5 Seats,Silver / Black,88482,40990
C8214K2658D,Q7889J7623R,Z2576Q8925M,O8801W1665H,2019 Toyota Camry Ascent (hybrid),2019,USED,Front, 4 Doors, 5 Seats,White / Grey,64606,37990
M7987R7080Y,I1509K9827N,P4969Q6674A,P9829D8708T,2003 Ford Falcon XT,2003,USED,Rear, 4 Doors, 5 Seats,Silver / -,161538,15000
V1925A5363W,N8565T8018E,J3117Z6447E,C1813X2415W,2018 Ford Endura ST-Line (awd),2018,USED,AWD, 4 Doors, 5 Seats,Red / Black,75406,36990
M1500U8870Y,X3533X9480F,T5733L8271I,U6899B7089L,2006 Toyota Estima Aeras,2006,USED,Other,,,White / Grey,104172,17690
T5633P1467E,S1759X2788E,F6483U6779D,Z9900H3691Z,2019 Mitsubishi Outlander Exceed 7 Seat (awd),2019,USED,AWD, 4 Doors, 7 Seats,White / Black,12889,43990
Y4361C5217H,Y4931B8083K,V2759W3261S,F3066Q5395F,2018 Hyundai Kona GO (fwd),2018,USED,Front, 4 Doors, 5 Seats,Grey / Black,125033,21990
N1216Y7677W,O7830N6382J,V3032V8352D,Q3151Q3412D,1989 Mercedes-Benz 420 SEL,1989,USED,Rear, 4 Doors, 5 Seats,White / -,170744,24990
M8549R4296N,S8328J2469Q,L1977P3780X,A8287N6697F,2019 Land Rover Discovery Sport D150 R-Dynamic S (110KW),2019,USED,AWD, 4 Doors, 7 Seats,Grey / -,43621,61990
B5716J5147T,J5979B9405V,I3410D5215F,W6272B1383A,2013 Honda CR-V VTI-L (4X4),2013,USED,4WD, 4 Doors, 5 Seats,White / Black,99133,24999
P5003F6030E,X8951X2586T,V1450I7038W,F1827J9584F,2021 Toyota Kluger Grande Hybrid AWD,2021,USED,AWD, 5 Doors, 7 Seats,Black / Black,25634,82888
C4420F8024J,J7583H3700N,I5217M1543B,F5429Q2979Q,2014 Mercedes-Benz Sprinter 416CDI Low Roof MWB 7G-Tronic,2014,USED,Rear,,,White / -,180006,37990
Q9371V9525C,Z4737I6639V,Y2775M1588V,V9686K1559N,2022 Mitsubishi ASX ES (2WD),2022,NEW,Front, 4 Doors, 5 Seats,White / -,10,28990
O2961U8051T,E4442C6064L,Y8375Q8927H,M9485U1468R,2006 Mazda B4000 Bravo SDX (4X4),2006,USED,4WD, 4 Doors, 5 Seats,Grey / Grey,205829,14499
W9285E2981O,R8820A3112S,B1886Y2681Z,W8549O1159G,2013 Isuzu D-MAX SX Crew Cab,2013,USED,Other,,,White / Grey,127805,29950
R1244S5108Q,U8208U3191C,X2821C9932Y,Y9996F2010I,2018 Holden Commodore VXR,2018,USED,AWD, 5 Doors, 5 Seats,Grey / Black,173725,28999
A2640U4426J,L2055P5197Y,G2394E8278Y,K5075O6198L,2020 Mercedes-Benz Vito 116 CDI SWB,2020,USED,Rear, 2 Doors, 2 Seats,White / -,17006,46990
E1914D9229L,X1320B6353T,A2709B7327T,O2672M2001W,2015 Audi Q5 2.0 TDI Quattro,2015,USED,AWD, 4 Doors, 5 Seats,Grey / -,106224,24990
S8475P8469Q,C3770F3975B,Y1952F7796S,G3656L3096O,2022 GWM UTE Cannon (4X2),2022,DEMO,Front, 4 Doors, 5 Seats,Black / Black,21,0
V8950T2881Z,J1414B7625S,C2986P1062Z,Q2750Q5240B,2014 Lexus IS300H Luxury Hybrid,2014,USED,Rear, 4 Doors, 5 Seats,White / Black,135000,25990
P2736G3239O,B5969L8640O,F2219H7492Y,F7393D7842A,2015 Lexus NX200T Luxury (fwd),2015,USED,Front, 4 Doors, 5 Seats,Blue / Black,120515,29990
C1562Y7663S,I9666C4816I,Q1181A4640A,B4556U7556O,2004 Nissan Maxima TI,2004,USED,Front, 4 Doors, 5 Seats,Blue / -,257222,6989
E6312F3887J,O8701G7954I,B4165B3818U,Q9184J2236Y,2010 Volkswagen Transporter 132 TDI LWB,2010,USED,Front, 4 Doors, 5 Seats,Silver / Grey,235329,27500
K2038W4983V,O4866J6495P,F4120A9738W,G2159S6350K,2018 Ford Ranger XLS 3.2 (4X4) (5 YR),2018,USED,4WD, 4 Doors, 5 Seats,White / -,152415,47990
B4021W4815P,K8827C8567W,J1844W3090I,V5871C9814W,2017 Suzuki Ignis GL,2017,USED,Front, 4 Doors, 5 Seats,Blue / Black,66877,19999
H6220W7945M,O4891F1965R,K8790Q2976O,N5365B6463X,1998 Honda Civic CXI,1998,USED,Front, 3 Doors, 5 Seats,Silver / Grey,206276,7387
Q4097H4359U,L7944S9569V,Z6201I4142V,H4048W2005X,2014 Volkswagen Caddy TDI250,2014,USED,Front, 3 Doors, 2 Seats,White / -,99587,25990
N5966O2486Y,N8564M8103X,S2168T2295P,G8287X4302O,2019 Hyundai Santa FE Highlander Crdi Satin AWD,2019,USED,AWD, 4 Doors, 7 Seats,Grey / Leather,66526,46990
Z6467O4635O,Y7422J9945R,X9323V3169D,B6489L3434S,2022 Jeep Gladiator Night Eagle (4X4),2022,NEW,4WD, 4 Doors, 5 Seats,Black / Black Cloth,12,73990
F9066W6403B,W3772M8978L,J3161L4229A,T8722H3465C,2019 Toyota C-HR Koba (2WD),2019,USED,Front, 5 Doors, 5 Seats,Red / -,17738,40680
K3095G3155Q,M9667M8578W,T8193N8812H,D2747R2588F,2013 Toyota Hilux SR (4X4),2013,USED,4WD, 2 Doors, 4 Seats,White / Grey,129114,37275
V2133E6949B,U5487I1554Z,I8259X3110K,D1684F4361L,2023 Mitsubishi Triton GSR (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,Grey / -,15,0
Z3971X7272H,L1548T6464H,S9029Z7937V,J5135T1012P,2016 Ford Ranger XLT 3.2 (4X4),2016,USED,4WD, 4 Doors, 5 Seats,Blue / -,60456,44990
J8375L3337Y,C9200I4231T,J4146J4297Y,C3720O3513G,2022 Hyundai Palisade Highlander (8 Seat),2022,USED,AWD, 4 Doors, 8 Seats,Brown / -,10008,88225
W9726A9794O,A5809G1643H,H6025L4693Z,I7709Q9897L,2022 Mitsubishi Outlander Exceed Tourer 7 Seat (awd),2022,NEW,AWD, 4 Doors, 7 Seats,White / -,4,58640
H4234H6812P,P1527H6037A,M1614L3482A,B6940K2655D,2020 Toyota RAV4 Cruiser 2WD Hybrid,2020,USED,Front, 5 Doors, 5 Seats,Blue / -,21727,54888
M7838J5424A,O6344W5807X,Q1623P4616O,L3978A9666J,2017 Ford Ranger XL 3.2 (4X4),2017,USED,4WD, 4 Doors, 4 Seats,White / Black,197633,36990
D7252R6956A,S6496Q5903C,M5118T7715F,C2330D7302E,2017 Isuzu MU-X LS-T (4X2),2017,USED,Front, 4 Doors, 7 Seats,Grey / -,117134,38888
M1727B4896P,W2160U2658S,U6652Q3353R,M7184C7391D,2023 GWM Tank 300 Ultra Hybrid,2023,NEW,4WD, 4 Doors, 5 Seats,Black / Black,22,60990
S8338T2794J,Y7069Y9272F,G6162A8717J,A6605F8425D,2019 Kia Stinger GT Carbon Edition,2019,USED,Rear, 4 Doors, 5 Seats,Blue / Black,85546,54990
D5143L5128N,V6072Z4120S,F3042Z3251S,V5683E1378P,2017 Kia Sorento SLI (4X4),2017,USED,AWD, 4 Doors, 7 Seats,Black / -,139159,33288
R1705W3416F,A5890R8761D,Z1890E2735U,J4445I7201S,2021 Toyota Landcruiser Prado GXL Flat Tailgate,2021,USED,4WD, 4 Doors, 7 Seats,White / Black,53448,71990
V8997A6234Y,I5309X4581J,K9817D7438H,O5833P7029Y,2022 Kia Sorento Sport 7 Seat,2022,DEMO,AWD, 4 Doors, 7 Seats,Black / Graphite & Saturn Black,12,58500
I6841Z3169T,G7056J6336V,S8467W7805Z,T5516L6809L,2023 GWM Haval H6 LUX Hybrid,2023,NEW,Front, 4 Doors, 5 Seats,White / -,17,0
T1554H9841O,T8641Y6470J,U7018H8943X,D8882R2475N,2023 Hyundai Tucson N Line (fwd),2023,NEW,Front, 4 Doors, 5 Seats,White / Black,10,0
H8239O5091X,H7036G6765U,Q5696M3729T,U8566X9528X,2019 Holden Acadia LT (awd),2019,USED,AWD, 4 Doors, 7 Seats,Red / Black,61359,33990
X9253R6618H,A7349L5986T,C1773U3101A,B2448J6273L,2016 Mazda MX-5 GT,2016,USED,Rear, 2 Doors, 2 Seats,White / Black,40927,35490
X8454J9721J,C7226S5102V,A4227F5230P,L6782Y6833Y,2022 Suzuki Swift GLX Turbo,2022,NEW,Front, 5 Doors, 5 Seats,Grey / Black,4,32480
A5666S7087E,A4644F1548B,P5184J3042P,T4285E4453F,2022 Volkswagen Crafter 50 LWB TDI410,2022,NEW,Rear,,,White / Titanium Black Austin Cloth,0,87990
B7165M6927P,E9305J7546P,V5284N6561O,X8199A9993S,2023 Mitsubishi Triton GLX (4X4),2023,NEW,4WD, 4 Doors, 4 Seats,White / -,5,48990
R3871O6050L,N9122J3108C,J9465E1719L,G9042Q3753L,2010 Mercedes-Benz S350,2010,USED,Rear, 4 Doors, 5 Seats,Black / Creme,112117,36999
