engine_id,cylinders,engine_size,fuel_type,fuel_consumption,transmission_type
S6455A3234W,4 cyl,"4 cyl, 2.8 L",Diesel,7.9 L / 100 km,Automatic
Z5920N6847P,4 cyl,"4 cyl, 1.8 L",Hybrid,4.1 L / 100 km,Automatic
U4845O8107N,4 cyl,"4 cyl, 2.5 L",Unleaded,7.5 L / 100 km,Automatic
V6748N7964N,4 cyl,"4 cyl, 2.1 L",Diesel,4.8 L / 100 km,Automatic
R1812E9716Z,4 cyl,"4 cyl, 2.5 L",Unleaded,7.3 L / 100 km,Automatic
M9417F6980X,4 cyl,"4 cyl, 2 L",Premium,7.6 L / 100 km,Automatic
W2478M8836V,6 cyl,"6 cyl, 3.6 L",Unleaded,10.3 L / 100 km,Automatic
Y1376P3271C,6 cyl,"6 cyl, 3.6 L",Unleaded,12.4 L / 100 km,Automatic
I4698C6022P,4 cyl,"4 cyl, 1.8 L",Unleaded,6.9 L / 100 km,Automatic
M5411O5935C,4 cyl,"4 cyl, 2.1 L",Diesel,6 L / 100 km,Automatic
P1891J6583S,4 cyl,"4 cyl, 2.5 L",Unleaded,8.8 L / 100 km,Automatic
V7654X7498I,6 cyl,"6 cyl, 3 L",Diesel,7.8 L / 100 km,Automatic
D1205Y5138V,4 cyl,"4 cyl, 2.8 L",Diesel,8 L / 100 km,Automatic
P8693E3556H,4 cyl,"4 cyl, 2 L",Premium,9.8 L / 100 km,Automatic
X1804Q4267A,6 cyl,"6 cyl, 3 L",Premium,7.9 L / 100 km,Automatic
S3394R6533V,4 cyl,"4 cyl, 2.5 L",Hybrid,4.8 L / 100 km,Automatic
J3276S2922T,6 cyl,"6 cyl, 2.7 L",Diesel,8.2 L / 100 km,Automatic
A6322N6078P,6 cyl,"6 cyl, 3.6 L",Premium,10.6 L / 100 km,Automatic
K2343S1504R,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Automatic
C8356L5304J,-,-,Unleaded,-,Automatic
F6775Y9365Q,4 cyl,"4 cyl, 2.3 L",Premium,8.9 L / 100 km,Automatic
L1485Y8430T,4 cyl,"4 cyl, 2.5 L",Hybrid,4.7 L / 100 km,Automatic
A9051V8245O,4 cyl,"4 cyl, 2 L",Unleaded,9.7 L / 100 km,Manual
P4216L7697V,8 cyl,"8 cyl, 4.1 L",Diesel,8.3 L / 100 km,Automatic
F2203Q5652X,4 cyl,"4 cyl, 2 L",Premium,6.8 L / 100 km,Automatic
V9474W1349R,4 cyl,"4 cyl, 2 L",Premium,7.2 L / 100 km,Automatic
A2685T6190I,0 L,0 L,Electric,0 L / 100 km,Automatic
Q9890I4813T,4 cyl,"4 cyl, 2 L",Premium,6.6 L / 100 km,Automatic
Q2941N1100I,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
T1774M9676H,8 cyl,"8 cyl, 5 L",Premium,12.6 L / 100 km,Automatic
I2504M9825K,-,-,Unleaded,-,Automatic
R9523D9736J,3 cyl,"3 cyl, 1 L",Premium,5.4 L / 100 km,Automatic
A8055Y6365Z,-,-,Diesel,-,Automatic
S2671X1234C,4 cyl,"4 cyl, 2 L",Premium,8 L / 100 km,Automatic
Z1606Q1193W,4 cyl,"4 cyl, 2.5 L",Diesel,9.8 L / 100 km,Manual
E7371M7502P,-,-,Diesel,-,Automatic
R1727G3710F,4 cyl,"4 cyl, 2 L",Diesel,6.6 L / 100 km,Automatic
O2909L8815B,4 cyl,"4 cyl, 2 L",Diesel,8.8 L / 100 km,Automatic
G1268B5618U,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Automatic
E6930W1260W,4 cyl,"4 cyl, 1.5 L",Unleaded,7.3 L / 100 km,Automatic
T7140V8025J,4 cyl,"4 cyl, 2 L",Unleaded,8.2 L / 100 km,Automatic
T1243O9840O,4 cyl,"4 cyl, 2.2 L",Diesel,7.2 L / 100 km,Automatic
Z5777A1487H,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
C1510A7437M,4 cyl,"4 cyl, 2.5 L",Unleaded,8.8 L / 100 km,Automatic
P1315O7791M,4 cyl,"4 cyl, 1.3 L",Premium,6.6 L / 100 km,Automatic
Z1570U7418E,4 cyl,"4 cyl, 2 L",Premium,7.3 L / 100 km,Automatic
E9391F6157Y,4 cyl,"4 cyl, 2 L",Premium,7.5 L / 100 km,Automatic
Q3080Z9329J,4 cyl,"4 cyl, 1.4 L",Premium,4.9 L / 100 km,Automatic
Q2277B1398U,-,-,-,-,Automatic
O7962T5001K,4 cyl,"4 cyl, 2.5 L",Unleaded,8.8 L / 100 km,Automatic
D7530L3201U,4 cyl,"4 cyl, 2.4 L",Diesel,7 L / 100 km,Manual
M4672S2134C,4 cyl,"4 cyl, 2.8 L",Diesel,7.8 L / 100 km,Automatic
A1225R6008Q,4 cyl,"4 cyl, 2.3 L",Diesel,7 L / 100 km,Automatic
N4690F5802R,4 cyl,"4 cyl, 2.3 L",Diesel,7 L / 100 km,Automatic
J9482Y2827F,6 cyl,"6 cyl, 3 L",Unleaded,9.4 L / 100 km,Automatic
D8260N2256E,6 cyl,"6 cyl, 3.6 L",Unleaded,9.7 L / 100 km,Automatic
Y2744U2276U,4 cyl,"4 cyl, 2.4 L",Unleaded,8.7 L / 100 km,Automatic
E6808X3657D,-,-,-,-,Automatic
V2203T8074Q,6 cyl,"6 cyl, 2.7 L",Premium,10.3 L / 100 km,Automatic
X1354H5924O,4 cyl,"4 cyl, 2.8 L",Diesel,8.5 L / 100 km,Automatic
P3086X1330O,4 cyl,"4 cyl, 2 L",Unleaded,6.6 L / 100 km,Automatic
A8866G5595L,-,-,Premium,-,Manual
K9559E3553S,0 L,0 L,Electric,0 L / 100 km,Automatic
H7139T3496P,4 cyl,"4 cyl, 3 L",Diesel,8.8 L / 100 km,Automatic
M4315L9987B,4 cyl,"4 cyl, 2.3 L",Diesel,5.8 L / 100 km,Automatic
Y2917H1872D,4 cyl,"4 cyl, 1.8 L",Unleaded,8 L / 100 km,Automatic
K6524N9767K,4 cyl,"4 cyl, 1.5 L",Premium,8.1 L / 100 km,Automatic
B3484W3902G,3 cyl,"3 cyl, 1 L",Premium,5.4 L / 100 km,Automatic
B6565F1307E,4 cyl,"4 cyl, 2.4 L",Unleaded,8.8 L / 100 km,Automatic
K7940O9281K,6 cyl,"6 cyl, 3 L",Diesel,6.8 L / 100 km,Automatic
M6882T7914D,4 cyl,"4 cyl, 2.5 L",Diesel,10.5 L / 100 km,Automatic
N4637U5090S,-,-,Diesel,-,Manual
O3421S2014W,4 cyl,"4 cyl, 3 L",Diesel,7.9 L / 100 km,Automatic
K4093B7529H,8 cyl,"8 cyl, 5 L",Unleaded,13.7 L / 100 km,Automatic
F6590L2105V,4 cyl,"4 cyl, 2.5 L",Unleaded,6.8 L / 100 km,Automatic
S7652N8243L,4 cyl,"4 cyl, 2 L",Hybrid,6.4 L / 100 km,Automatic
S9156B1042L,8 cyl,"8 cyl, 5 L",Premium,12.7 L / 100 km,Automatic
V3066O4746C,4 cyl,"4 cyl, 1.3 L",Unleaded,6 L / 100 km,Manual
J9392W3007C,4 cyl,"4 cyl, 2 L",Premium,6.8 L / 100 km,Automatic
X9571V5405Q,4 cyl,"4 cyl, 3 L",Diesel,8.3 L / 100 km,Manual
P4714W4018M,4 cyl,"4 cyl, 1.4 L",Premium,7.7 L / 100 km,Automatic
S8020J7669N,3 cyl,"3 cyl, 1 L",Premium,5 L / 100 km,Automatic
R2783Q4251A,-,-,-,-,Automatic
W9367H6069F,4 cyl,"4 cyl, 1.8 L",Unleaded,7 L / 100 km,Manual
J8522A1832R,-,-,Unleaded,-,Automatic
B2881Y9528P,-,-,-,-,Automatic
T1369S3872E,4 cyl,"4 cyl, 1.2 L",Unleaded,4.8 L / 100 km,Automatic
H4587T3279W,4 cyl,"4 cyl, 2 L",Diesel,6.6 L / 100 km,Automatic
W4297O7805F,4 cyl,"4 cyl, 2 L",Diesel,8.3 L / 100 km,Automatic
P5051O5781J,6 cyl,"6 cyl, 3 L",Premium,9.4 L / 100 km,Automatic
L8198P9085J,6 cyl,"6 cyl, 3 L",Diesel,9.5 L / 100 km,Automatic
G1913S7834F,4 cyl,"4 cyl, 2.2 L",Diesel,6 L / 100 km,Automatic
F7600T4536P,6 cyl,"6 cyl, 3.7 L",Unleaded,13 L / 100 km,Automatic
O2717B6784I,-,-,Premium,-,Automatic
T3505L7539T,4 cyl,"4 cyl, 2 L",Premium,6.1 L / 100 km,Automatic
T2939P3843H,6 cyl,"6 cyl, 3 L",Diesel,7.5 L / 100 km,Automatic
O8940Y3535P,4 cyl,"4 cyl, 1.5 L",Premium,6.5 L / 100 km,Automatic
T9815U8705K,4 cyl,"4 cyl, 2 L",Diesel,7.4 L / 100 km,Manual
V6560C4551W,-,-,Unleaded,-,Manual
O7709S9764P,4 cyl,"4 cyl, 2 L",Diesel,5.1 L / 100 km,Automatic
D7440D5658L,4 cyl,"4 cyl, 2 L",Unleaded,7.1 L / 100 km,Automatic
S2223I9688J,4 cyl,"4 cyl, 1.5 L",Premium,6.7 L / 100 km,Automatic
S9362V2152Q,-,-,Diesel,-,Automatic
M3394Y8252D,4 cyl,"4 cyl, 2 L",Premium,7.6 L / 100 km,Automatic
I1268W5700G,4 cyl,"4 cyl, 2 L",Premium,6.3 L / 100 km,Automatic
V8529Q3853I,4 cyl,"4 cyl, 1.2 L",Premium,5.5 L / 100 km,Automatic
A9158V7838M,4 cyl,"4 cyl, 2 L",Unleaded,7.6 L / 100 km,Automatic
R1037J3191E,4 cyl,"4 cyl, 3 L",Diesel,8.8 L / 100 km,Automatic
Z7380A9587N,-,-,Unleaded,-,Automatic
W8124B2432L,8 cyl,"8 cyl, 4.7 L",Premium,16.6 L / 100 km,Automatic
K2756I7288O,-,-,Premium,-,Automatic
P3496Q6121P,5 cyl,"5 cyl, 3.2 L",Diesel,8.7 L / 100 km,Automatic
J1584S9163E,4 cyl,"4 cyl, 2 L",Diesel,6.8 L / 100 km,Automatic
T8899N1440F,3 cyl,"3 cyl, 1 L",Premium,5.4 L / 100 km,Automatic
K6068Q1740W,6 cyl,"6 cyl, 3.3 L",Unleaded,11.6 L / 100 km,Automatic
R7901P6397A,4 cyl,"4 cyl, 2 L",Premium,8.9 L / 100 km,Automatic
O3261O5602B,4 cyl,"4 cyl, 2 L",Premium,8.6 L / 100 km,Automatic
B9777A4398P,4 cyl,"4 cyl, 2.8 L",Diesel,9.4 L / 100 km,Automatic
M7654T3630J,3 cyl,"3 cyl, 1 L",Premium,5.4 L / 100 km,Automatic
I5993K6221Z,4 cyl,"4 cyl, 1.5 L",Premium,8.1 L / 100 km,Automatic
B8494Q9364Z,-,-,Unleaded,-,Automatic
T1103X7300J,4 cyl,"4 cyl, 1.5 L",Unleaded,6.3 L / 100 km,Automatic
Z8461R5165N,4 cyl,"4 cyl, 1.4 L",Unleaded,6.2 L / 100 km,Automatic
U1851D4218G,6 cyl,"6 cyl, 3 L",Unleaded,10.1 L / 100 km,Automatic
J6872R2256U,6 cyl,"6 cyl, 3 L",Premium,11.7 L / 100 km,Automatic
A3334W5865K,-,-,Unleaded,-,Manual
X1146S2153C,-,-,Unleaded,-,Automatic
B1164L6364L,4 cyl,"4 cyl, 1.5 L",Premium,8.1 L / 100 km,Automatic
N9886J1786C,4 cyl,"4 cyl, 2.2 L",Diesel,7.5 L / 100 km,Automatic
Z3894G2094N,6 cyl,"6 cyl, 3 L",Diesel,7.5 L / 100 km,Automatic
J3342I9010U,4 cyl,"4 cyl, 1.4 L",Premium,7.2 L / 100 km,Automatic
K6549K1010S,4 cyl,"4 cyl, 2.4 L",Diesel,8.6 L / 100 km,Automatic
M9419M2209S,4 cyl,"4 cyl, 1.5 L",Hybrid,5 L / 100 km,Automatic
X5222K6554F,10 cyl,"10 cyl, 5.2 L",Premium,13.4 L / 100 km,Automatic
C1494I2981O,-,-,Unleaded,-,Automatic
J3047N7357Q,4 cyl,"4 cyl, 2 L",Diesel,5.1 L / 100 km,Automatic
F1272D1216G,6 cyl,"6 cyl, 3 L",Diesel,7.9 L / 100 km,Automatic
M3168H9785X,4 cyl,"4 cyl, 1.6 L",Unleaded,6.1 L / 100 km,Automatic
Y3530P6267D,6 cyl,"6 cyl, 3 L",Leaded,0 L / 100 km,Manual
O9785G3953J,4 cyl,"4 cyl, 2 L",Premium,7.7 L / 100 km,Automatic
C9796P8056U,4 cyl,"4 cyl, 1.4 L",Premium,6.2 L / 100 km,Automatic
T1640I9265F,-,-,Unleaded,-,Automatic
R3714K6803H,4 cyl,"4 cyl, 1.6 L",Unleaded,7.1 L / 100 km,Automatic
O1902Z3804R,-,-,Unleaded,-,Automatic
Y3400G9006F,4 cyl,"4 cyl, 1.5 L",Premium,5.6 L / 100 km,Automatic
M4741F9762Q,4 cyl,"4 cyl, 2 L",Diesel,9.3 L / 100 km,Automatic
L2987H9559P,4 cyl,"4 cyl, 1.8 L",Premium,6 L / 100 km,Automatic
T1242C6193H,4 cyl,"4 cyl, 2.5 L",Premium,6.8 L / 100 km,Automatic
E5401R7441M,4 cyl,"4 cyl, 2 L",Premium,7.2 L / 100 km,Automatic
J6259N4211Q,3 cyl,"3 cyl, 1 L",Premium,5.3 L / 100 km,Automatic
G8600W9176H,6 cyl,"6 cyl, 2.7 L",Unleaded,11 L / 100 km,Automatic
V3826G4545G,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
V3511C8754I,4 cyl,"4 cyl, 2.4 L",Unleaded,8.3 L / 100 km,Automatic
Y6173G6122M,5 cyl,"5 cyl, 3.2 L",Diesel,8.5 L / 100 km,Automatic
B9907S6548C,-,-,Diesel,-,Automatic
P6135Z3286C,4 cyl,"4 cyl, 1.5 L",Premium,5.6 L / 100 km,Automatic
P4966Y3805W,4 cyl,"4 cyl, 2.5 L",Unleaded,8.1 L / 100 km,Automatic
F9777J8035P,4 cyl,"4 cyl, 2.4 L",Diesel,8 L / 100 km,Automatic
H7745K5421Z,4 cyl,"4 cyl, 3 L",Diesel,7.5 L / 100 km,Automatic
E5009Z6970W,6 cyl,"6 cyl, 3 L",Diesel,7.5 L / 100 km,Automatic
X8239T4152C,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
F4129M9857L,4 cyl,"4 cyl, 2.5 L",Unleaded,8.3 L / 100 km,Automatic
V4715X3035I,-,-,Unleaded,-,Automatic
O7628D7185K,4 cyl,"4 cyl, 2.5 L",Unleaded,8.3 L / 100 km,Automatic
N2291V9659U,3 cyl,"3 cyl, 1 L",Premium,5 L / 100 km,Automatic
L1988K5262N,-,-,Diesel,-,Automatic
W1560C2606D,4 cyl,"4 cyl, 2.4 L",Unleaded,9.1 L / 100 km,Automatic
G5426K1385C,4 cyl,"4 cyl, 2.8 L",Diesel,9.1 L / 100 km,Automatic
J8443S8784D,-,-,Unleaded,-,Manual
D9444I4158K,4 cyl,"4 cyl, 3 L",Diesel,8.1 L / 100 km,Manual
R6395A2602D,4 cyl,"4 cyl, 1.5 L",Unleaded,7.4 L / 100 km,Automatic
V9410Q4846V,6 cyl,"6 cyl, 3 L",Diesel,7.5 L / 100 km,Automatic
L4243T1183E,-,-,Premium,-,Automatic
F7640Y7366Y,4 cyl,"4 cyl, 2.2 L",Diesel,7.3 L / 100 km,Automatic
K4494Y9100D,6 cyl,"6 cyl, 3.5 L",Unleaded,10.6 L / 100 km,Automatic
K1181A1876N,4 cyl,"4 cyl, 1.2 L",Premium,6.4 L / 100 km,Automatic
P3724K8519J,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
V9756V1450X,4 cyl,"4 cyl, 1.6 L",Premium,6 L / 100 km,Manual
V6371I1222E,-,-,Unleaded,-,-
M1450Z5852Y,4 cyl,"4 cyl, 1.4 L",Premium,6.2 L / 100 km,Automatic
O8500S1302Q,4 cyl,"4 cyl, 2.1 L",Diesel,5.1 L / 100 km,Automatic
W7963V3246C,8 cyl,"8 cyl, 5 L",Premium,12.8 L / 100 km,Automatic
A3812A5979Q,4 cyl,"4 cyl, 2.8 L",Diesel,8.9 L / 100 km,Automatic
A3657Z4235M,4 cyl,"4 cyl, 1.8 L",Unleaded,7.8 L / 100 km,Automatic
O3664D9073P,4 cyl,"4 cyl, 2 L",Unleaded,8.1 L / 100 km,Automatic
D9897A7732X,-,-,Unleaded,-,-
E2033A2478K,4 cyl,"4 cyl, 1.2 L",Premium,6.4 L / 100 km,Manual
B6081Y9042E,4 cyl,"4 cyl, 2.4 L",Diesel,7.6 L / 100 km,Automatic
A2165I7291G,4 cyl,"4 cyl, 2.2 L",Diesel,8.7 L / 100 km,Automatic
X3487C9000W,-,-,Unleaded,-,-
O1928A5696P,-,-,Unleaded,-,-
J8654Q8090T,-,-,Unleaded,-,-
W3791E2669P,4 cyl,"4 cyl, 1.2 L",Premium,4.9 L / 100 km,Automatic
D1366D9442O,4 cyl,"4 cyl, 2 L",Unleaded,6.3 L / 100 km,Automatic
U4658O2155D,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
B4247V3134B,-,-,Unleaded,-,-
C3233W2897Q,4 cyl,"4 cyl, 2.8 L",Diesel,9.4 L / 100 km,Automatic
C9206Z1485E,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
K5074L6998U,-,-,Diesel,-,-
Q6798E7431N,4 cyl,"4 cyl, 2 L",Unleaded,7.1 L / 100 km,Automatic
W2889N3546Y,4 cyl,"4 cyl, 2.5 L",Unleaded,7.5 L / 100 km,Automatic
W4004Q9195R,4 cyl,"4 cyl, 2.4 L",Diesel,8.6 L / 100 km,Automatic
I4755U4632Z,4 cyl,"4 cyl, 2.2 L",Diesel,7.6 L / 100 km,Manual
E1074O5646J,4 cyl,"4 cyl, 2.4 L",Unleaded,7.2 L / 100 km,Automatic
S2843Y1088H,-,-,Diesel,-,Manual
X1024Y4695O,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
R1376E7757Q,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
A1854N9928J,4 cyl,"4 cyl, 2.2 L",Diesel,6.9 L / 100 km,Manual
D7203F9929C,4 cyl,"4 cyl, 2.5 L",Unleaded,7.6 L / 100 km,Automatic
W5116A5448C,4 cyl,"4 cyl, 2.5 L",Unleaded,8.8 L / 100 km,Automatic
I5853Y3129X,4 cyl,"4 cyl, 2.4 L",Diesel,7.6 L / 100 km,Automatic
I2226H4217H,6 cyl,"6 cyl, 3 L",Diesel,5.8 L / 100 km,Automatic
H7203X2532W,4 cyl,"4 cyl, 2.5 L",Unleaded,8.8 L / 100 km,Automatic
T3618U5866H,6 cyl,"6 cyl, 3.4 L",Unleaded,15 L / 100 km,Automatic
J1414T6734E,6 cyl,"6 cyl, 3.5 L",Unleaded,0 L / 100 km,Manual
A2326I6242E,-,-,Diesel,-,Automatic
T5515K3283J,4 cyl,"4 cyl, 2.3 L",Diesel,6.5 L / 100 km,Manual
M1434P6767Z,4 cyl,"4 cyl, 2.2 L",Diesel,8.4 L / 100 km,Manual
V3326M4487Z,4 cyl,"4 cyl, 2.7 L",Unleaded,11.5 L / 100 km,Automatic
L1000O2942D,-,-,Unleaded,-,Automatic
Q9288V8568X,4 cyl,"4 cyl, 2 L",Diesel,5.4 L / 100 km,Automatic
O6068S4770F,6 cyl,"6 cyl, 4 L",Unleaded,12.8 L / 100 km,Automatic
L5988I5796X,-,-,Diesel,-,-
C1438V9522H,4 cyl,"4 cyl, 3.2 L",Diesel,9 L / 100 km,Automatic
M2914A5384M,4 cyl,"4 cyl, 2.8 L",Diesel,9.1 L / 100 km,Automatic
N1608L7772B,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Automatic
D5306B3809J,4 cyl,"4 cyl, 2.8 L",Diesel,7.4 L / 100 km,Manual
Y2501P5767S,4 cyl,"4 cyl, 2.4 L",Diesel,8.6 L / 100 km,Automatic
N6145K6241R,5 cyl,"5 cyl, 3.2 L",Diesel,9 L / 100 km,Automatic
U4751P2581S,6 cyl,"6 cyl, 3.5 L",Unleaded,12 L / 100 km,Automatic
V6865Z4880C,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
K7277R9900R,4 cyl,"4 cyl, 2.5 L",Unleaded,6 L / 100 km,Automatic
M3450H6665Z,8 cyl,"8 cyl, 4.1 L",Diesel,8.3 L / 100 km,Automatic
E9046X8354I,4 cyl,"4 cyl, 2 L",Unleaded,8.1 L / 100 km,Automatic
C8635D3994H,-,-,-,-,-
S2781L2573L,6 cyl,"6 cyl, 3 L",Premium,7.7 L / 100 km,Automatic
H2009T3020M,4 cyl,"4 cyl, 2 L",Premium,9.8 L / 100 km,Automatic
T9665U1230Z,-,-,Diesel,-,Automatic
B4887I8052J,4 cyl,"4 cyl, 2 L",Unleaded,8.1 L / 100 km,Automatic
X4019X7123V,4 cyl,"4 cyl, 2.8 L",Diesel,8.6 L / 100 km,Automatic
G7269J7062C,4 cyl,"4 cyl, 2 L",Diesel,6.7 L / 100 km,Automatic
J5630I9066V,-,-,-,-,-
M5470B4887W,-,-,-,-,-
T6347A1476E,-,-,-,-,-
I2450I6952W,4 cyl,"4 cyl, 1.5 L",Premium,8.1 L / 100 km,Automatic
G2260D9925Y,6 cyl,"6 cyl, 3.6 L",Unleaded,11.2 L / 100 km,Automatic
H2916N2047L,4 cyl,"4 cyl, 2 L",Premium,7 L / 100 km,Automatic
Y9707X7428N,-,-,-,-,-
W3829P4238T,4 cyl,"4 cyl, 2 L",Diesel,9.4 L / 100 km,Automatic
V2551U7499O,8 cyl,"8 cyl, 6 L",Premium,14.6 L / 100 km,Automatic
P4468O3775H,4 cyl,"4 cyl, 3 L",Diesel,9.5 L / 100 km,Automatic
V5941Y4539L,4 cyl,"4 cyl, 2.4 L",Unleaded,11 L / 100 km,Manual
T7857C4833N,4 cyl,"4 cyl, 1.6 L",Premium,5.7 L / 100 km,Automatic
F3975T3920N,4 cyl,"4 cyl, 1.6 L",Diesel,6 L / 100 km,Automatic
W9586K8959Y,4 cyl,"4 cyl, 2 L",Diesel,7.9 L / 100 km,Manual
L7393K9538F,6 cyl,"6 cyl, 3 L",Premium,10.6 L / 100 km,Automatic
D5168P4492E,-,-,-,-,-
Q9543L1999D,6 cyl,"6 cyl, 3 L",Diesel,6.8 L / 100 km,Automatic
Y6689T9642P,4 cyl,"4 cyl, 2 L",Premium,7 L / 100 km,Automatic
V7958Z7652Z,6 cyl,"6 cyl, 3 L",Premium,9.9 L / 100 km,Automatic
P2009P4927H,4 cyl,"4 cyl, 1.5 L",Unleaded,6.9 L / 100 km,Automatic
Z5682A2084O,-,-,Unleaded,-,Automatic
A2485D1246W,-,-,-,-,Automatic
Y7747V6652H,4 cyl,"4 cyl, 2 L",Premium,8.1 L / 100 km,Automatic
G2744C8973V,-,-,Diesel,-,Automatic
K9124N6567R,-,-,-,-,Automatic
V5126B3225W,4 cyl,"4 cyl, 2.5 L",Unleaded,8.1 L / 100 km,Automatic
W4940N7041E,-,-,Unleaded,-,Automatic
X4238T4335Z,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
H4478J4571A,-,-,Unleaded,-,Automatic
O6114V9244I,-,-,Other,-,Automatic
U9471T8104V,-,-,Unleaded,-,Manual
A8779S9832F,4 cyl,"4 cyl, 2.8 L",Diesel,9.4 L / 100 km,Automatic
H4433U6455C,6 cyl,"6 cyl, 3.6 L",Unleaded,12.4 L / 100 km,Automatic
W3472J4321F,-,-,Unleaded,-,Automatic
T6791M5100D,-,-,Diesel,-,Automatic
S8776C4216E,4 cyl,"4 cyl, 2.4 L",Unleaded,10.9 L / 100 km,Manual
R4910T3665E,4 cyl,"4 cyl, 2.1 L",Diesel,5.2 L / 100 km,Automatic
I5487M6996S,4 cyl,"4 cyl, 1.5 L",Unleaded,6 L / 100 km,Automatic
F8187Z2030I,4 cyl,"4 cyl, 2.3 L",Diesel,7.1 L / 100 km,Automatic
E3464J7744L,4 cyl,"4 cyl, 2 L",Diesel,9.3 L / 100 km,Automatic
H1101O2042L,4 cyl,"4 cyl, 2.2 L",Diesel,9.3 L / 100 km,Automatic
W4500O4767N,-,-,Diesel,-,Automatic
Y8369D6815N,4 cyl,"4 cyl, 2 L",Unleaded,10.2 L / 100 km,Automatic
Y7973A5509L,4 cyl,"4 cyl, 1.2 L",Unleaded,4.8 L / 100 km,Automatic
O3307X3639U,-,-,-,-,Automatic
T2015U2557N,-,-,-,-,Automatic
R9891E3118N,4 cyl,"4 cyl, 1.6 L",Unleaded,6.1 L / 100 km,Automatic
L5193D2617D,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
B6346W9934G,-,-,-,-,Manual
J3482E6898X,-,-,-,-,Automatic
L5877V3179W,-,-,-,-,Automatic
M1334B8884V,4 cyl,"4 cyl, 1.6 L",Diesel,4.4 L / 100 km,Manual
E7911S6003D,6 cyl,"6 cyl, 3.5 L",Premium,9.9 L / 100 km,Automatic
F9894T8530O,4 cyl,"4 cyl, 3 L",Diesel,7.8 L / 100 km,Automatic
L1357T6421T,4 cyl,"4 cyl, 2 L",Unleaded,7.5 L / 100 km,Automatic
R1344X9118J,3 cyl,"3 cyl, 1.5 L",Premium,5.9 L / 100 km,Automatic
I4377C5733D,4 cyl,"4 cyl, 2 L",Unleaded,6.3 L / 100 km,Automatic
M7141K1537E,4 cyl,"4 cyl, 2.5 L",Unleaded,7.4 L / 100 km,Automatic
I4906K1283D,4 cyl,"4 cyl, 2 L",Diesel,9.4 L / 100 km,Automatic
G9991J7796V,4 cyl,"4 cyl, 1.6 L",Diesel,5.3 L / 100 km,Automatic
X3789S3244R,4 cyl,"4 cyl, 1.5 L",Hybrid,5 L / 100 km,Automatic
H5165B8827E,-,-,Unleaded,-,Automatic
I9210J8019O,4 cyl,"4 cyl, 2.8 L",Diesel,9.1 L / 100 km,Automatic
M9467J2178H,4 cyl,"4 cyl, 2 L",Unleaded,7 L / 100 km,Automatic
D4948F3031T,8 cyl,"8 cyl, 4.5 L",Diesel,10.7 L / 100 km,Manual
X5791W6762N,-,-,-,-,Manual
V1137O2276N,5 cyl,"5 cyl, 3.2 L",Diesel,9.7 L / 100 km,Manual
G6368H7798R,4 cyl,"4 cyl, 2 L",Premium,5.8 L / 100 km,Automatic
Y6624R7503Z,4 cyl,"4 cyl, 2.2 L",Diesel,7.8 L / 100 km,Automatic
B1516G8244T,6 cyl,"6 cyl, 3.5 L",Premium,9.4 L / 100 km,Automatic
K9904S1903M,5 cyl,"5 cyl, 3.2 L",Diesel,8.5 L / 100 km,Automatic
C6488V4956A,6 cyl,"6 cyl, 3.5 L",Premium,11.1 L / 100 km,Automatic
U3197Y7640U,-,-,Unleaded,-,-
B3154D3912Y,4 cyl,"4 cyl, 2.4 L",Unleaded,8.3 L / 100 km,Automatic
U7546A9146X,-,-,Unleaded,-,Automatic
O4061A5589Y,4 cyl,"4 cyl, 2.5 L",Diesel,8.4 L / 100 km,Automatic
Q4686Y1271Y,-,-,Diesel,-,Automatic
B7737X3478K,-,-,Diesel,-,Automatic
E5627H1309Z,8 cyl,"8 cyl, 5.7 L",Hybrid,12.2 L / 100 km,Automatic
R2283J3531X,-,-,Unleaded,-,Automatic
H7800O9804J,4 cyl,"4 cyl, 2.5 L",Unleaded,6.6 L / 100 km,Automatic
Z1315T8625P,-,-,Unleaded,-,Automatic
N7528T2576H,-,-,Unleaded,-,Automatic
N9286K9512V,-,-,Diesel,-,Automatic
Q8176G5897A,-,-,Diesel,-,Automatic
Q9453R1332B,-,-,Unleaded,-,Automatic
W2740K4689X,-,-,Unleaded,-,Manual
L9234T7107O,-,-,Unleaded,-,Automatic
